hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
100,06
8300,07
32700,08
50500,09
29800,10
33900,11
40100,12
34900,13
23700,14
21500,15
7400,16
1800,17
0,18
0,19
0,20
0,21
0,22
