hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1100,07
5900,08
6100,09
7800,10
13100,11
7200,12
9400,13
9600,14
5800,15
3000,16
700,17
0,18
0,19
0,20
0,21
0,22
