hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
400,08
1200,09
4300,10
4300,11
6000,12
3700,13
2000,14
5300,15
2800,16
1200,17
400,18
0,19
0,20
0,21
0,22
