hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
700,07
19300,08
49300,09
63400,10
65600,11
73500,12
70100,13
53300,14
38300,15
3500,16
300,17
0,18
0,19
0,20
0,21
0,22
