hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1300,07
18000,08
49000,09
61000,10
46100,11
31700,12
24100,13
11300,14
3900,15
3400,16
0,17
0,18
0,19
0,20
0,21
0,22
