hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
400,08
4000,09
4000,10
2600,11
3300,12
1400,13
1300,14
900,15
200,16
0,17
0,18
0,19
0,20
0,21
0,22
