hrPow,logHr
0,00
0,01
0,02
0,03
0,04
300,05
5900,06
13000,07
16800,08
14500,09
25900,10
31300,11
48700,12
49700,13
53700,14
38600,15
33900,16
14600,17
2400,18
100,19
0,20
0,21
0,22
