hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1500,06
7600,07
13000,08
12000,09
6000,10
11000,11
13900,12
15300,13
10200,14
21100,15
10200,16
6100,17
1300,18
0,19
0,20
0,21
0,22
