hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
400,07
9000,08
30100,09
42300,10
64700,11
63000,12
55500,13
45400,14
23400,15
4600,16
0,17
0,18
0,19
0,20
0,21
0,22
