hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
100,06
8500,07
36500,08
53300,09
72800,10
81700,11
77200,12
82800,13
73900,14
116800,15
60200,16
22000,17
1600,18
0,19
0,20
0,21
0,22
