hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1700,06
7700,07
12500,08
14000,09
18700,10
14500,11
14300,12
17900,13
10400,14
5900,15
11400,16
4200,17
700,18
0,19
0,20
0,21
0,22
