hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1100,07
20300,08
51200,09
59800,10
73200,11
75000,12
63300,13
57100,14
36600,15
3700,16
0,17
0,18
0,19
0,20
0,21
0,22
