hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
4000,06
12200,07
28900,08
55200,09
62400,10
75200,11
75600,12
64600,13
54500,14
44600,15
34800,16
12800,17
4800,18
0,19
0,20
0,21
0,22
