hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
200,07
7000,08
38300,09
53100,10
53600,11
68800,12
66400,13
55100,14
33800,15
6600,16
400,17
0,18
0,19
0,20
0,21
0,22
