hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
3100,07
20900,08
42000,09
65500,10
64200,11
60600,12
22100,13
16500,14
15300,15
15600,16
6600,17
100,18
0,19
0,20
0,21
0,22
