hrPow,logHr
0,00
0,01
0,02
0,03
0,04
300,05
4300,06
19000,07
41500,08
58400,09
61000,10
75500,11
77100,12
73600,13
56000,14
48200,15
32800,16
15400,17
4000,18
200,19
0,20
0,21
0,22
