hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
500,07
6600,08
10800,09
41000,10
55800,11
29500,12
40000,13
20000,14
4400,15
2000,16
200,17
0,18
0,19
0,20
0,21
0,22
