hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
500,07
11200,08
17400,09
49800,10
47400,11
43200,12
50000,13
50900,14
9100,15
4900,16
400,17
0,18
0,19
0,20
0,21
0,22
