hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1200,07
6000,08
12600,09
15400,10
5300,11
3400,12
4700,13
3300,14
1900,15
1100,16
1900,17
0,18
0,19
0,20
0,21
0,22
