hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
6800,06
33800,07
78600,08
101800,09
141000,10
156800,11
138800,12
153000,13
137000,14
109200,15
65400,16
30800,17
6200,18
0,19
0,20
0,21
0,22
