hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1100,07
4100,08
10100,09
22400,10
34300,11
21100,12
19700,13
23900,14
13300,15
5900,16
3700,17
100,18
0,19
0,20
0,21
0,22
