hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
5200,06
32600,07
60200,08
117000,09
120200,10
111600,11
159400,12
132000,13
124200,14
73600,15
26600,16
4000,17
200,18
0,19
0,20
0,21
0,22
