hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
6300,07
31000,08
53800,09
70300,10
55800,11
56400,12
58200,13
59000,14
50200,15
34900,16
14000,17
800,18
0,19
0,20
0,21
0,22
