hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1300,07
17000,08
39700,09
57100,10
67100,11
68500,12
57600,13
54000,14
33300,15
3800,16
400,17
0,18
0,19
0,20
0,21
0,22
