hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1300,06
3800,07
4700,08
7300,09
8400,10
11700,11
4200,12
7300,13
5000,14
3300,15
3000,16
1900,17
400,18
200,19
0,20
0,21
0,22
