hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1500,06
4300,07
6200,08
17500,09
11300,10
9600,11
10600,12
11800,13
7700,14
3700,15
3700,16
3500,17
2100,18
900,19
0,20
0,21
0,22
