hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1500,06
5200,07
6200,08
8400,09
10800,10
10700,11
10700,12
12900,13
14000,14
10700,15
14700,16
7300,17
3900,18
0,19
0,20
0,21
0,22
