hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
5200,06
15000,07
20500,08
28200,09
40500,10
40800,11
39000,12
37000,13
34100,14
27800,15
23400,16
9400,17
3400,18
300,19
0,20
0,21
0,22
