hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1200,07
12000,08
35100,09
32900,10
35200,11
53300,12
23900,13
36900,14
24100,15
15700,16
7400,17
300,18
0,19
0,20
0,21
0,22
