hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1200,07
10300,08
33000,09
51500,10
63900,11
65900,12
70000,13
60400,14
46100,15
24800,16
3600,17
0,18
0,19
0,20
0,21
0,22
