hrPow,logHr
0,00
0,01
0,02
0,03
0,04
1100,05
5000,06
14500,07
42800,08
57800,09
72500,10
76200,11
61500,12
48100,13
51700,14
20400,15
11100,16
8400,17
2000,18
1100,19
0,20
0,21
0,22
