hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
200,07
11400,08
46800,09
65900,10
69500,11
79200,12
76100,13
59900,14
48600,15
6200,16
400,17
0,18
0,19
0,20
0,21
0,22
