hrPow,logHr
0,00
0,01
0,02
0,03
0,04
500,05
4800,06
16200,07
26500,08
48800,09
63400,10
47700,11
44100,12
45300,13
58700,14
48500,15
29900,16
12200,17
4900,18
400,19
0,20
0,21
0,22
