hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
15600,07
59000,08
104800,09
123000,10
148400,11
157400,12
153800,13
128200,14
117400,15
76400,16
22400,17
2000,18
0,19
0,20
0,21
0,22
