hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
5000,08
12500,09
15200,10
16400,11
16400,12
10400,13
7900,14
7700,15
4900,16
200,17
0,18
0,19
0,20
0,21
0,22
