hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
6400,06
32600,07
54800,08
117800,09
129200,10
163000,11
168800,12
163000,13
132600,14
117200,15
78600,16
30800,17
6200,18
0,19
0,20
0,21
0,22
