hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1200,07
5200,08
14500,09
27000,10
24500,11
11500,12
12200,13
11000,14
14200,15
2900,16
0,17
0,18
0,19
0,20
0,21
0,22
