hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
2800,07
11300,08
36000,09
35800,10
58700,11
44800,12
42600,13
15200,14
12900,15
7200,16
1100,17
0,18
0,19
0,20
0,21
0,22
