hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
8400,06
7500,07
8500,08
22200,09
28400,10
30500,11
34800,12
40100,13
52300,14
32100,15
26000,16
9800,17
2100,18
0,19
0,20
0,21
0,22
