hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
900,08
6600,09
100,10
800,11
1800,12
10500,13
4200,14
7000,15
2400,16
2700,17
1900,18
0,19
0,20
0,21
0,22
