hrPow,logHr
0,00
0,01
0,02
0,03
0,04
200,05
6000,06
34000,07
85200,08
123400,09
149200,10
149600,11
166400,12
163600,13
137000,14
117600,15
82200,16
34000,17
5200,18
0,19
0,20
0,21
0,22
