hrPow,logHr
0,00
0,01
0,02
0,03
0,04
100,05
2300,06
4300,07
15000,08
15100,09
27600,10
32000,11
56800,12
19500,13
32900,14
25600,15
9600,16
20500,17
2500,18
100,19
0,20
0,21
0,22
