hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
5400,06
24000,07
53200,08
61800,09
106600,10
126400,11
131200,12
103400,13
96200,14
73400,15
67800,16
21800,17
5600,18
0,19
0,20
0,21
0,22
