hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
300,06
7900,07
21400,08
29300,09
51700,10
63700,11
72500,12
61200,13
51300,14
40400,15
15000,16
2900,17
0,18
0,19
0,20
0,21
0,22
