hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
3000,06
27400,07
73000,08
109800,09
130400,10
155600,11
156400,12
137800,13
129400,14
102800,15
64400,16
24000,17
4400,18
0,19
0,20
0,21
0,22
