hrPow,logHr
0,00
0,01
0,02
0,03
0,04
800,05
6100,06
21500,07
41500,08
57500,09
61000,10
72400,11
74300,12
70300,13
60000,14
54800,15
40400,16
22100,17
6400,18
800,19
0,20
0,21
0,22
