hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
1900,07
10600,08
14600,09
20100,10
17700,11
18800,12
22100,13
30800,14
17100,15
17900,16
9400,17
100,18
0,19
0,20
0,21
0,22
