hrPow,logHr
0,00
0,01
0,02
0,03
0,04
800,05
5800,06
23900,07
37700,08
56000,09
66700,10
73000,11
68600,12
74600,13
69100,14
50100,15
40800,16
18900,17
5100,18
400,19
0,20
0,21
0,22
