hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
6600,06
38000,07
75000,08
119200,09
146000,10
137000,11
154800,12
123400,13
143400,14
106400,15
78200,16
34000,17
5600,18
0,19
0,20
0,21
0,22
