hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
4600,06
20100,07
37100,08
50200,09
62400,10
49300,11
52100,12
47400,13
57700,14
45600,15
22000,16
12600,17
6500,18
800,19
0,20
0,21
0,22
