hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
2600,07
29000,08
50300,09
63700,10
64300,11
71100,12
66100,13
49800,14
35300,15
7400,16
200,17
0,18
0,19
0,20
0,21
0,22
