hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
1900,08
7000,09
15400,10
23300,11
32500,12
56600,13
38900,14
36400,15
13000,16
1400,17
0,18
0,19
0,20
0,21
0,22
