hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
900,07
17000,08
47900,09
63800,10
65500,11
72400,12
67600,13
56600,14
35700,15
3200,16
100,17
0,18
0,19
0,20
0,21
0,22
