hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
3100,06
8500,07
13800,08
12900,09
22800,10
24900,11
36600,12
61300,13
61100,14
47800,15
40800,16
19000,17
7700,18
300,19
0,20
0,21
0,22
