hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
200,07
4900,08
16400,09
22500,10
19700,11
46200,12
67300,13
41600,14
54000,15
28400,16
4000,17
100,18
0,19
0,20
0,21
0,22
