hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1500,06
8100,07
19000,08
22500,09
22100,10
53000,11
41900,12
33200,13
50300,14
43700,15
35100,16
20800,17
6100,18
800,19
0,20
0,21
0,22
