hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
12900,08
41200,09
62400,10
73600,11
77000,12
67300,13
63200,14
39900,15
8800,16
900,17
0,18
0,19
0,20
0,21
0,22
