hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
400,07
8200,08
34500,09
55000,10
60800,11
70400,12
68300,13
57000,14
34100,15
10800,16
800,17
0,18
0,19
0,20
0,21
0,22
