hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
700,07
16600,08
41700,09
63300,10
72400,11
74700,12
63700,13
59300,14
41500,15
2200,16
100,17
0,18
0,19
0,20
0,21
0,22
