hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
100,07
7900,08
35300,09
48400,10
66700,11
59800,12
57000,13
54800,14
36400,15
7100,16
400,17
0,18
0,19
0,20
0,21
0,22
