hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
300,06
11000,07
35900,08
53300,09
59700,10
71100,11
71100,12
58500,13
50700,14
44200,15
23100,16
1600,17
0,18
0,19
0,20
0,21
0,22
