hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
4900,06
27400,07
42500,08
56800,09
68100,10
63900,11
71500,12
67100,13
65000,14
36500,15
29700,16
18300,17
5600,18
600,19
0,20
0,21
0,22
