hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
5200,06
36000,07
73000,08
122600,09
150600,10
168400,11
151800,12
173000,13
140600,14
88200,15
73200,16
26000,17
5200,18
0,19
0,20
0,21
0,22
