hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
2100,08
22500,09
46000,10
61000,11
79400,12
69100,13
65000,14
54200,15
31100,16
2400,17
0,18
0,19
0,20
0,21
0,22
